projection_candidate_id,subject_id,record_family,display_name,runtime_mode,current_decision,blocking_reasons,geometry_reference,publication_reference,read_model_version
readcandidate:nngla:01cdde4d2dd849a4034f3ba53cdf36bbf3525a4e8bb2a867c6560a37e45ac93b,NG-PLC-000269,PLACE,West Quays,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:8d8f581f66e5e4ce2bdac1a4d3ee1f3e1b2a854d45a75e935a1b02ed5c0a5487,NG-PLC-000270,PLACE,Bluewater,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:563c87e7f45d2385571c4c3e8a66b7ceb11998a6c4aaced1fc4ab75c65800599,NG-PLC-000271,PLACE,Nyarin Gardens,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:2d363cdb8da66cb45ef654e01e36a85cb7ef27760c28668451d5d2e203e9e02d,NG-PLC-000272,PLACE,Heron Park,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:4462dcdaad6b52c171e1376e37e8fa843fc2d6befaa92213cf065dfdace7d221,NG-PLC-000273,PLACE,Willowmere,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:27553457a5c31718a4e8d09845eafedc789130853a206ed2e6fdc5c70c2e9cf2,NG-PLC-000274,PLACE,Canalview,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:de71da9af78504306d558f50a9431ab2597e69c18a3c3be619dd03c2e859dfd6,NG-PLC-000275,PLACE,Lakeside North,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:dbbb2d82758db1f86bf29acebf85b03c4abcb315ad0f91ad8b004e92e7e49134,NG-PLC-000276,PLACE,Pearlbank,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:eb475b2953b6894bc7a9b1a19d809d6df8c5af33fd48305e6026ba4e66ccfd90,NG-PLC-000277,PLACE,Mistral Court,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:a97ebd7976b3ace47502f2ee458cb79ab163d2fe77a892e06ecef3b9be1090e2,NG-PLC-000278,PLACE,Fenwick,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:afc0d7e636cc6f5ecfd4bea542f68f65375751bf02d23648279d6f5e5eb13097,NG-PLC-000279,PLACE,Riverglass,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:9da28b5143ccfe2af2a8df7a1d4ccd5f254aa3db2e56ce82e7ee726fb59bc082,NG-PLC-000280,PLACE,New Delft,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:b4888232372e2f71a4e72fe402eb65dbca3eaa5de696a9365b2210c5df8cd650,NG-PLC-000281,PLACE,Sedgefield,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:69a2010e8b6e821886afbc287fb97a6c3635d407656ad22954ea627385e03964,NG-PLC-000282,PLACE,Nyarin,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:5d5b72301690df8d1d940db1aecea1674f171bb4ccbd14ce7e4d0845c213f488,NG-PLC-000283,PLACE,Nyondar,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:91be50e3c909f21c380fc2594581e7f9f97690e082a942554284e5ab94358e8b,NG-PLC-000284,PLACE,Nyavora,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:ae0a8a8a3d93ef73eccb945cb173c8500ad23820563bcfb5430ebc7ae7385927,NG-PLC-000285,PLACE,Osprey Bend,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:5a43ba9b599ba668b64d189dc2764f6639ea08a37d33de5006ad3f550ab2e6e1,NG-PLC-000286,PLACE,Pelican Reach,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:11eaf7ac8ef5d7359bd5f9f9557e1167db5494d5291acabae183bef041f44931,NG-PLC-000287,PLACE,Fenmere,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:65286affff500221ec3fdafa45b0e21632b8e7f386f3fa232676ad265eb5eb47,NG-PLC-000288,PLACE,Lotus Ford,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:ef09df86a51377bfdab9171a3ec94437dbd7a866576844c65f56e0ccb1c2ee2b,NG-PLC-000289,PLACE,Rivermist,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:9c2912e19a0b2f10a1a8144d175f587e426a3f331fe30059a4f5a83bc9816790,NG-PLC-000290,PLACE,Heronfall,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:45d6d4e989374902c04031c5ba394701665370ea598838edd3aa2537e85be79e,NG-PLC-000291,PLACE,Delftwater,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:26c76a7f4e26096bd32cc488c8a7df58b3ca2045f80fcadedaa7ddae51498b62,NG-PLC-000292,PLACE,Bluehaven,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:40386d5f46b6f09167fee9bc9a87f05ff65a11b7ef9a893bed799a44ef98750b,NG-PLC-000293,PLACE,Lowwater,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:fa7bd97173f7c6c1384ce2c25f0168f7e1e08db4efe699e2df1a9c87d46cc9c9,NG-PLC-000294,PLACE,Canalford,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:7cf0eea1dc2048a81f955612376e53e6667944a42ca86edb4356c83d4ae4438a,NG-PLC-000295,PLACE,Brinewell,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:37ecf7054f22c63d3baa7d3c516d90a27866911ecb7ab237d52ac6c1f8e69e42,NG-PLC-000296,PLACE,Willow Quay,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:279cdcfcab21c0b05d670405f1126341b059c9181056f48e1a52d294b219fe33,NG-PLC-000297,PLACE,Nyandor Landing,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:7e0aeeff9391c18be5d5f16edaa4906c0273e44a45e9e3947c03375b61588c4d,NG-PLC-000298,PLACE,Reedline,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:d76fff468547d026c18e66d4fbcd0ca352a2a7f70deae47164b1b150c7350405,NG-PLC-000299,PLACE,Nyan Cross,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:6fb57a142400ec69e2586b2567f0ed6b3449224d4d98f86f40451107a112c1eb,NG-PLC-000300,PLACE,South Reedhaven,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:5255bfa26865616cb508635d3d5857393842eddff1af1be21105b6411ae85da5,NG-PLC-000301,PLACE,Lotus Junction,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:8523e33c6b5ad86246f7a39cff15a6a5f3715f64218b6e5cd7fa7aa49c65cb9a,NG-PLC-000302,PLACE,Heron Steps,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:537ee25aeab15e63c333dca3a1aa322a34c159cff4c492d49487652a2725fc46,NG-PLC-000303,PLACE,Lakemarch East,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:376ec1623d14df8049f88fb60ae9f3559d74c1bc9c0bd346fcd7479ffbdfb2bd,NG-PLC-000304,PLACE,Lowwater Bend,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:91899d893864b64093f4187c294230bf94ed881501c2414300e9f7ba5c860fb5,NG-PLC-000305,PLACE,Canal End,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:ade8c912800e979d7855ccd6cf9b0d9f00659b56a7feccd243c17c033b3cdc18,NG-PLC-000306,PLACE,Upper Nyarin,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:fc954e5cf55cabf8b29df5da2d4dfb557c3c9ad78c18fcbae4ddb7c58f148c00,NG-PLC-000307,PLACE,Nyarin Landing,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:ecec4a7fa0ddcac62f3d090d1e6e728d33a1b2eebbc04ed3fba83894db1c073f,NG-PLC-000308,PLACE,Lower Nyondar,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:17700232568ee3a6d406cc9c74642a9594bf1a26117a7b789712f1d566d0332a,NG-PLC-000309,PLACE,Nyondar Reed,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:91fa5d96910f04344c222230c76a25bbb8307d0e3742639090c64d64d98489cd,NG-PLC-000310,PLACE,Old Nyavora,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:23665af4c08fbd98781d82e66fc3a25fe7284c08715c5077ed2a88baa119ed6a,NG-PLC-000311,PLACE,Nyavora Bank,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:018e9238bcf750009e946708fc769632c6a371a500c150f3865fe9e4d055138d,NG-PLC-000312,PLACE,East Osprey Bend,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:f443569b254594980eca6f6d382ac9fb8acd9db5b4e5166f97267cc298cb94bf,NG-PLC-000313,PLACE,Osprey Bend Ford,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:8c226f0c7427f65afef04251f4bfff81b0989ed8b0142db8ecae4612629ce795,NG-PLC-000314,PLACE,South Pelican Reach,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:72043ccb6568aa20d48ff067f9e2f31773175147edcbdce2ee9cca6c248c40f4,NG-PLC-000315,PLACE,Pelican Reach Marsh,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:7d7515ad997373f048d36c475e8ec6ed04842db813b18d5726e76848b088ac4c,NG-PLC-000316,PLACE,Fenmere Fen,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:9cb0a5171973b4d9e71638702f134cd46b6758ea87a1884dde9ac227b4bb171d,NG-PLC-000317,PLACE,Fenmere Pools,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:30d3b3b76684a0726460bad12976d4bb0df96c261571bff90cc5436175be8330,NG-PLC-000318,PLACE,North Lotus Ford,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:e3980090fb7bddad9cca74e046f2e8c74010eb1a314726883f18adf00b73b7ec,NG-PLC-000319,PLACE,Lotus Ford Channel,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:735049de606710b95ebe3aec7e24c1730d168767196d949cc24096205340c9c3,NG-PLC-000320,PLACE,Rivermist Water,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:ef5b058428541b3df5ff111e0ed91a9de1d38584280348f0fe97bb676b69cfd9,NG-PLC-000321,PLACE,Rivermist Bend,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:ecc9612dec2a2b54cc0e73aa066f03439c65036e9424b487f626ac6894802d00,NG-PLC-000322,PLACE,West Heronfall,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:7d97ca919666a9cb6b540b589c9c0797404b36766cb046eb24558255d4979b1e,NG-PLC-000323,PLACE,Heronfall Wetlands,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:49ff4dbaee3636497daf9ddffdbbb99194b8fdf3ba6db68809fa740a28b113a9,NG-PLC-000324,PLACE,Delftwater Bay,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:e73a1af420d845906aa06754c5e46a8b1ec47e4b8553c2df38d30faaed4294ba,NG-PLC-000325,PLACE,Delftwater Shoal,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:533642cf01c8ed5a16164d87610b1b2606f3067cc47b0052db41c27f5356b58f,NG-PLC-000326,PLACE,Upper Bluehaven,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:d0b3823ad53c81bdb062d673ad1ef2cdbe8d9d49925ade6d8f9faf6a9072f3dd,NG-PLC-000327,PLACE,Bluehaven Creek,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:c3b408745887890eba28589548ec2573163e3c1fac9250020a777dbc5a904887,NG-PLC-000328,PLACE,Lowwater Lagoon,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:7afbd9c4c1084dee33641577fa37979b8bb306ed976b09234444c2eb7ece45ff,NG-PLC-000329,PLACE,Lowwater Bank,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:5e7ceb4ca906b10be7d2e645131133196093bcf440d4656868849d123c3d0d9e,NG-PLC-000330,PLACE,Lower Canalford,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:fbfe342621cd6e176561812337c5c42f93c25eb0f3faae50c24f4b40b8769cef,NG-PLC-000331,PLACE,Canalford Ferry,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:6a6d01d39cfe9674ae98cfed86f37ea8de929e9687a49707093017a8779f1664,NG-PLC-000332,PLACE,Brinewell Springs,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:f175a42e393fa16ad42547cc9dfa03d2620a3c9becf62b7b87fa4a49877a688b,NG-PLC-000333,PLACE,Brinewell Quay,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:2654eaefdf5ba31b514a6e7717a28c94ad0a53aaf8c66c387d2c98567e5e9080,NG-PLC-000334,PLACE,Willow Quay Gardens,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:70d04a026e499fe42c83cbf86a7637122995124f2ca065a392b7d45094f5cea4,NG-PLC-000335,PLACE,Willow Quay Reach,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:f391d854a87a9da37ba4f6c8997712d25535bbc7a38e97bda7a77132ae28bf45,NG-PLC-000336,PLACE,Fisher's Bell,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:299d43bf188de23ad404d021564c0ae1746c70042f38404d1d0c889ab158167d,NG-PLC-000337,PLACE,Reed Market,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:63d0dd613e10b1de93888867fa136bbe4ae8f1ccd85bf4dec5bb48a941033b05,NG-PLC-000338,PLACE,Ferry Cross,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:dd461e9d4f7925bdc1ec40c15eff59ae442183991f4665790b72f642344aabd9,NG-PLC-000339,PLACE,Lotus Exchange,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:1b9147d57e684bc3527f6644990cc3b3a754e6e4470481c233286c0563604f84,NG-PLC-000340,PLACE,Basin Gate,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:222a4d90f648165e3648289b5b47d045ba7ed8214e2d1f96b9aec77221415194,NG-PLC-000341,PLACE,Lakeport Works,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:aa9ef648c9c9836d5ad7f625111c5ae2c8be86c497fb1ca91dfdefa687099069,NG-PLC-000342,PLACE,Reedbank Cold-Chain Park,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:b4e1567a88128dd207bfbac095a5ee01dda417a061046aba02d66037826ace4e,NG-PLC-000343,PLACE,Lotus Shore,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:81dbec9d7739e7259b0189cff0d4716703dea215c6b608b0ddea5a6d5b9066e6,NG-PLC-000344,PLACE,Mirror Lake,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:7f7c6129bb46daca9defab66a01b49dd6b96c091637d98106fe0f0b7f109299e,NG-PLC-000345,PLACE,Heron Isle,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:1d5e4f694370f1d3254ebf42b299660f2babf5c7e58b757f9d7a32bba2914724,NG-PLC-000346,PLACE,Tekharo,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:bd1cb67041c61177df75e8346f5e9cc2d0070798af65dfcc1897f9ed1e97d68f,NG-PLC-000347,PLACE,Canopy Reach,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:8c371ae50cf09b415d372311f67f8606a9fbea54aba5a663066423f5f641be67,NG-PLC-000348,PLACE,Ashara,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:3d2e7e35df8b333d905f1ccdc9801ccf677bf9245af2c9b918c2c67031fe04d6,NG-PLC-000349,PLACE,Mossbridge,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:dc7b2a1b1e5873a563a51b77ff3dafddd25d267ef263b8718dcd3a9d6ccc1b48,NG-PLC-000350,PLACE,Tekharo Central,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:4dcd39da12260498e29f03c80daf724c44c349e265eb33202c6cf1e8575c3491,NG-PLC-000351,PLACE,Canopy Exchange,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:306db242cbd156a643fb1512827d00e91214741b6f47443ee653b4e9dba1dc13,NG-PLC-000352,PLACE,Research Grove,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:8585d28bf159bcd8f4d779027f51d047c28bdfa29473c9406f62572c623a1b28,NG-PLC-000353,PLACE,River Gate,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:20ff2ca12c6c5775a5cf1b3fe45249afdd7b7cb34591c58160a6b6a0c17e12b6,NG-PLC-000354,PLACE,Old Timber,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:aee4b7c5d84509a81834056fedfd8788c0b43366226c7f1b943b08b0a79896a3,NG-PLC-000355,PLACE,Botanical Ward,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:9cfc8271df0a8969d7ca84d14cb96cc8d723ebe98102c1db4114a1283e3d4235,NG-PLC-000356,PLACE,East Tram,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:9e8c5927c674a1119a0c3cd3e71c912a16df3b9cc32d7cf5c0d0b3a8761765ff,NG-PLC-000357,PLACE,Rainmarket,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:53ee0b70c5018924502240ca43adec51ebc873678dba37f288b3b0ba28e7c4da,NG-PLC-000358,PLACE,Fernhaven,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:1b8e47d7d87ee3f36af95973fb4aa3aec8a5f398ffa1bcd34e7b31430d3427ae,NG-PLC-000359,PLACE,Ashtek Gardens,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:f45fa89812604b276f0cee7adbb55a41123a110d0954dfd241bb847811d236b0,NG-PLC-000360,PLACE,Mossvale,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:7fe0131810d802d9eb620a6215dbe2db1d8e63016b868e59989cc33ae36dc19a,NG-PLC-000361,PLACE,Greenvault,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:19c5c12f4c8627999379833ee54ded71c4932e2631ec905564d1069800d432d7,NG-PLC-000362,PLACE,Orchid Rise,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:68f6380391809237c26c704158080289fd5b912eba4f13141cfac3dd722357be,NG-PLC-000363,PLACE,New Kyoto,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:8947768f4e321054faccac61f17d4ebdf11920e87148579f354f2e7d9407d3a1,NG-PLC-000364,PLACE,Vinebridge,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:da072744320993ab3d910c3304db4189e555961a36dc10cf4d24b9f2f27d9199,NG-PLC-000365,PLACE,Cedar Mist,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:04d4b966c1e88f41ace333d36b24072e67e93eae9889115d0cdde5d79d6e2b4e,NG-PLC-000366,PLACE,Tekkan Heights,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:f5eecc4a58e86522e4c77b9aafe0dcba02f980d62e832bdebd53430f1a31771d,NG-PLC-000367,PLACE,Rainshadow,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:c842d56f661f63e68079278e56613ea9082969b81476f1a8820fd19888374177,NG-PLC-000368,PLACE,Brookmoss,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:e53bd280ba30637bd7cb26d0a84d5b67b689498bfcd46be40f564b89cb3191d2,NG-PLC-000369,PLACE,Lantern Grove,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:c9ce47400bf60fdc0548ec8ffc356b8e2cf7497919c866edbcfd654116f5e0e2,NG-PLC-000370,PLACE,Fernfall,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:8685dfe060b65a4b10b4c18d0ba15dd4af84f4e4fdbac0d5389b3225dc27dcd3,NG-PLC-000371,PLACE,Rainsong,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:0bb74d61dd6b8e912fdeefa1ecede50ac5330ac2e104c8c21888c11592a7aad6,NG-PLC-000372,PLACE,Cedar Run,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:0d8d9375d69df7c7d64ca4f913d68c5ff03ba9bceff7508facd6def0c92004aa,NG-PLC-000373,PLACE,Canopy Ford,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:062a48f26d035757af393b1e3cf682b88c7e0f97d88ac863501c50593cac6192,NG-PLC-000374,PLACE,Jadefall,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:06c07747346e1b5b067be8c9a86071180b21e15493fe33af7939c9c30b3b9b07,NG-PLC-000375,PLACE,Tekkena,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:aa3c923db95e101180dfff1365388e4ac0a59c7ba1fe8e0005d562520b1f6778,NG-PLC-000376,PLACE,Ashvale,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:fd8c62537586cc129dc27a78c7218fe62425887246782bc3da288ce25c8610cb,NG-PLC-000377,PLACE,Riverbloom,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
