feature_candidate_id,source_feature_id,feature_type,geometry_type,ring_id,vertex_sequence,longitude,latitude,elevation_m,vertex_role,source_dataset_id,source_sha256
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,14,33.098491,5.41489,2166,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,15,33.15,5.38,2160,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,16,33.212479,5.341981,2154,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,17,33.380706,5.260306,2138,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,18,33.613331,5.154631,2117,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,19,33.868725,5.04396,2093,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,20,34.104904,4.946486,2072,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,21,34.279535,4.87959,2056,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,22,34.35,4.86,2050,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,23,34.417893,4.846888,2044,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,24,34.590462,4.803889,2030,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,25,34.825497,4.741729,2011,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,26,35.08089,4.671495,1989,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,27,35.31466,4.604735,1970,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,28,35.484949,4.553448,1956,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,29,35.55,4.53,1950,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,30,35.622199,4.523092,1944,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,31,35.80511,4.490239,1930,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,32,36.054008,4.439806,1911,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,33,36.3243,4.380753,1889,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,34,36.571553,4.322788,1870,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,35,36.751499,4.276365,1856,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000004,river:novegeo:r000003,RIVER,LINESTRING,,36,36.82,4.252533,1850,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,1,34.3,-5.827467,1630,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,2,34.283741,-5.761469,1618,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,3,34.260858,-5.589686,1588,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,4,34.236554,-5.35422,1547,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,5,34.215271,-5.097237,1503,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,6,34.200508,-4.860981,1462,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,7,34.194819,-4.687774,1432,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,8,34.2,-4.62,1420,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,9,34.194443,-4.550979,1408,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,10,34.175221,-4.373569,1378,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,11,34.147145,-4.131205,1337,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,12,34.115221,-3.867299,1293,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,13,34.084696,-3.625231,1252,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,14,34.061061,-3.448355,1222,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,15,34.05,-3.38,1210,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,16,34.055031,-3.309489,1199,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,17,34.050207,-3.128915,1170,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,18,34.037085,-2.882474,1131,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,19,34.01793,-2.614311,1089,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,20,33.995892,-2.368507,1050,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,21,33.975002,-2.18908,1021,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,22,33.96,-2.12,1010,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,23,33.95132,-2.022135,998,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,24,33.938453,-1.769423,966,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,25,33.924349,-1.423761,923,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,26,33.911579,-1.047055,877,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,27,33.902243,-0.701231,834,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,28,33.897967,-0.448228,802,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,29,33.9,-0.35,790,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,30,33.890231,-0.258011,779,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,31,33.880429,-0.020589,750,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,32,33.872668,0.304116,711,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,33,33.868411,0.657949,669,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,34,33.868359,0.982747,630,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,35,33.872447,1.220335,601,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000005,river:novegeo:r000004,RIVER,LINESTRING,,36,33.88,1.312533,590,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,1,29.68,3.412533,1740,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,2,29.740098,3.418686,1731,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,3,29.893619,3.415496,1708,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,4,30.102996,3.404148,1677,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,5,30.330722,3.386582,1643,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,6,30.539362,3.365688,1612,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,7,30.691556,3.345297,1589,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,8,30.75,3.33,1580,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,9,30.806502,3.315651,1571,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,10,30.9532,3.283473,1548,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,11,31.154149,3.241244,1517,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,12,31.373362,3.19655,1483,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,13,31.574804,3.156739,1452,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,14,31.722391,3.128917,1429,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,15,31.78,3.12,1420,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,16,31.829203,3.094865,1411,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,17,31.96119,3.047147,1388,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,18,32.143529,2.98817,1357,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,19,32.343587,2.928578,1323,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,20,32.528478,2.878167,1292,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,21,32.665063,2.845886,1269,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,22,32.72,2.84,1260,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,23,32.771845,2.825035,1252,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,24,32.902012,2.777597,1230,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,25,33.0787,2.709491,1201,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,26,33.270245,2.632873,1169,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,27,33.445161,2.560337,1140,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,28,33.572136,2.504918,1118,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,29,33.62,2.48,1110,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,30,33.683404,2.470162,1103,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,31,33.842529,2.430038,1084,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,32,34.058497,2.369766,1059,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,33,34.292608,2.300072,1031,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,34,34.506377,2.232412,1006,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,35,34.661538,2.178974,987,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000006,river:novegeo:r000005,RIVER,LINESTRING,,36,34.72,2.152533,980,CHANNEL_CENTERLINE,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000007,lake:novegeo:l000001,LAKE,POLYGON,1,1,32.52,-3.307467,293,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000007,lake:novegeo:l000001,LAKE,POLYGON,1,2,32.495641,-3.223277,293,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000007,lake:novegeo:l000001,LAKE,POLYGON,1,3,32.426274,-3.151904,293,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000007,lake:novegeo:l000001,LAKE,POLYGON,1,4,32.322459,-3.104214,293,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000007,lake:novegeo:l000001,LAKE,POLYGON,1,5,32.2,-3.087467,293,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000007,lake:novegeo:l000001,LAKE,POLYGON,1,6,32.077541,-3.104214,293,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000007,lake:novegeo:l000001,LAKE,POLYGON,1,7,31.973726,-3.151904,293,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000007,lake:novegeo:l000001,LAKE,POLYGON,1,8,31.904359,-3.223277,293,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000007,lake:novegeo:l000001,LAKE,POLYGON,1,9,31.88,-3.307467,293,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000007,lake:novegeo:l000001,LAKE,POLYGON,1,10,31.904359,-3.391657,293,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000007,lake:novegeo:l000001,LAKE,POLYGON,1,11,31.973726,-3.46303,293,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
