assignment_candidate_id,subject_type,subject_id,source_place_code,geometry_role_code,geometry_reservation_key,geometry_id,geometry_id_state,effective_from,effective_to,assignment_version,assignment_status,runtime_mode,runtime_effect_scope,publication_status
spatialassign:nngla:1129371b6e337428ca7273185f22cccdb78392d356f9627fa56715878985bc21,PLACE,NG-PLC-000137,NGP-000137,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000137,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:a2361cf9fd8adb156f27df685d130f43169137eb07f87b7adcedeb049b5e78ec,PLACE,NG-PLC-000138,NGP-000138,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000138,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:91a46297429c22b284fd779cad39ebf6b125d41bc64b3141d7be5228e8d6798e,PLACE,NG-PLC-000139,NGP-000139,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000139,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:3cb38b858fe8bbf901ced29f726a5485166dbecd163338fe26e539829c83e4e3,PLACE,NG-PLC-000140,NGP-000140,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000140,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:55669f594abd119a8615060f349e5829e277da0b9440d2d4b428cf03d4c9fac4,PLACE,NG-PLC-000141,NGP-000141,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000141,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:4995e3a2630dc86cced6b0d89034939dffaf61656178c77bdf0cdd33b8a2d6c5,PLACE,NG-PLC-000142,NGP-000142,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000142,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:2858387cf0d28983bb47af3a1ad26844f7c122a55058c161625a41c960755d17,PLACE,NG-PLC-000143,NGP-000143,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000143,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:40363a6b750e8eb14e2c1b9b7cba5678c8696d193afbd8089a877ebb9d3cc0f1,PLACE,NG-PLC-000144,NGP-000144,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000144,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:8654e840de8114a6f165807c3fdbf49f339066981d130830c9e4383815f1ffa1,PLACE,NG-PLC-000145,NGP-000145,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000145,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:1ceb19254e0f3872521a3b23d2df6671b3d5a2083fe851d88766e950b8509faa,PLACE,NG-PLC-000146,NGP-000146,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000146,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:3d777991ac10de146b4b3781ae9ac8a80662ae4a4c6d15dab10a7379d506dfb9,PLACE,NG-PLC-000147,NGP-000147,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000147,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:b31631d25a3cfb0c147334bf6585446b74f1bac80c5460fca30a1b2b2feed694,PLACE,NG-PLC-000148,NGP-000148,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000148,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:bf8acfc7a5538d30fcd3e1b9457377d2e6162a75e1ac35ab184521a99bb04c86,PLACE,NG-PLC-000149,NGP-000149,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000149,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:3dcead01a726bb02072fab80a662765df213a2b4a295221edca1b80d150d2650,PLACE,NG-PLC-000150,NGP-000150,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000150,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:7ffab80f77eeae2a004b4a023a87862823febc50cd43b35d84568b9d1dc0e72b,PLACE,NG-PLC-000151,NGP-000151,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000151,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:b94810b6c0c1bae681e88a852fbe422febe019ee01145c070b7527387d94e546,PLACE,NG-PLC-000152,NGP-000152,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000152,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:6886371e643c99a6f10416bdb5c164828687231b7ff543ae4f851649a2044ed7,PLACE,NG-PLC-000153,NGP-000153,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000153,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:5da58ba994527657999d990001eabe10825907ed9e47c1e290a43e422f07357e,PLACE,NG-PLC-000154,NGP-000154,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000154,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:ad8b5f324e796c40114ab968a459ce1159f929b6779345c7602af8f3110fe27a,PLACE,NG-PLC-000155,NGP-000155,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000155,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:ee4f2b02d489c372335a5b76b7af667a8167ea814e1aa1f870795d909e7a7b9d,PLACE,NG-PLC-000156,NGP-000156,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000156,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:498f4f4d370d68f6df176f022230956100320fa2806298292c0b567891e84fa5,PLACE,NG-PLC-000157,NGP-000157,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000157,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:0459a25296e900fe296802ae5c11d325236af0bd871aeeddfbb4ed72131076c2,PLACE,NG-PLC-000158,NGP-000158,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000158,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:d28311d3dd3d6a6ed066fe23a4fa134b78d1cfc2614ef9e4dd5cba87d86f56d3,PLACE,NG-PLC-000159,NGP-000159,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000159,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:9c00572c17a87431982e7decb91e4f1142ec001f86151bfc95fd0a1c20334e2d,PLACE,NG-PLC-000160,NGP-000160,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000160,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:b8ca972070a130b635ca12196512328d4d3837462f5f12603cf0f0b9efa265e9,PLACE,NG-PLC-000161,NGP-000161,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000161,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:48c70fbd7d8a093fb6cfdb9375f41bac84515119409b4aaa62301317f1eb7eca,PLACE,NG-PLC-000162,NGP-000162,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000162,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:c7430a3d2184d096f58c96d742b9cbb4b599a176df1288e2e4e809389a321715,PLACE,NG-PLC-000163,NGP-000163,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000163,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:0f71624afaeb08891c919eec1282f6113c6fae5320b24954445f55074e2c5d66,PLACE,NG-PLC-000164,NGP-000164,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000164,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:d6fb222b4f3754eab2888ed84ef8f657511137a21dd8b9d26f1430430be5d4a5,PLACE,NG-PLC-000165,NGP-000165,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000165,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:fe745832c887de2f8ee417a351f1d9dd36eb2a751413f72169d882edeeae3f31,PLACE,NG-PLC-000166,NGP-000166,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000166,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:d3ef935150b98be6ddb6560a7e12b1c954e1fd08a94041dacac7879d9c1fed9d,PLACE,NG-PLC-000167,NGP-000167,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000167,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:95aaa19a246d2fd4aae7dd88d0ac7417a6106b65293981d76e32c24b247c73db,PLACE,NG-PLC-000168,NGP-000168,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000168,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:d03c7196632f656de9fe72b74cacb0cf03670cf629d4a400aaf821462dc5d5a6,PLACE,NG-PLC-000169,NGP-000169,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000169,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:5684bc5ea7d1674d92da8eaf54074b72de9d7d1a32c60af1880bf0ef55c12438,PLACE,NG-PLC-000169,NGP-000169,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000169,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:3e4e413bccca6269767cfff28b74a5c92e3be11b55a0581406c4c7a66d09434f,PLACE,NG-PLC-000170,NGP-000170,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000170,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:4c4940b8a88d955265e33eaaa9ee2d28c4d8b0ff2654acf158aa63855eb06c69,PLACE,NG-PLC-000170,NGP-000170,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000170,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:a8d3e12eb0a256d3216beba839766442dc7932e94a0d5720e9f57cd37b9d0daa,PLACE,NG-PLC-000171,NGP-000171,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000171,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:5c2d16793d29670dc8cd6c0e31d27ee244262903bf94dbb4b11160cdc247e3ca,PLACE,NG-PLC-000171,NGP-000171,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000171,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:2073ff532c80e54842d2636bf675f0b060cc59c0879c4ed123d3e060b042874f,PLACE,NG-PLC-000172,NGP-000172,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000172,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:73d6b857ddecaec81a6d223b29686587a3327b6ae17dd0c8f595f7f403c37d78,PLACE,NG-PLC-000172,NGP-000172,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000172,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:2394bf20045f3b1759ad3b2429432d937faa53f6364c87113ddbc7da030d1d92,PLACE,NG-PLC-000173,NGP-000173,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000173,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:2ac66b26fe41b09645a98cc37b38ffdf8388d4f27f45de533a8d08dbb177e608,PLACE,NG-PLC-000173,NGP-000173,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000173,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:da7e59637464b138f2a9808ab8c91b90240d4284fb5602373297864ed7bbf5e1,PLACE,NG-PLC-000174,NGP-000174,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000174,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:15d461b077d53ce9583ae0ba55c3051688522c86da68069d4ca88ccaa197e622,PLACE,NG-PLC-000174,NGP-000174,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000174,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:dc28eaa68240f7c6d3f42876f2e16608e3e4a422a1cffa1659bd9b803078a527,PLACE,NG-PLC-000175,NGP-000175,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000175,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:4e10a74f70cc187564a1ac5bf023630e576d4e41aac8f8a71342308acbd707f8,PLACE,NG-PLC-000175,NGP-000175,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000175,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:6da5ab255451d260420fc568befe55847a388eb07b64d60caa93a4427233ed4b,PLACE,NG-PLC-000176,NGP-000176,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000176,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:0d04bd964e8e05287b0580fd49fbd3b9ca22bcd1e5b93d2ea44c98e6deda84a2,PLACE,NG-PLC-000176,NGP-000176,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000176,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:12107d96e9f9a8f2f57d8e67b5d6220be30f5f5a9cf5c78fcc3f066cb2db7e32,PLACE,NG-PLC-000177,NGP-000177,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000177,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:47d696221834f5a25524cf635da141a7ee466c4bdfe626c9e7c186d19970fcdd,PLACE,NG-PLC-000177,NGP-000177,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000177,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:76994b5cd8f316ec53a1049a92ff0f7faef5cc7b93600f66e9fee6637e7c794a,PLACE,NG-PLC-000178,NGP-000178,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000178,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:88f21936e6a9e10cee68dcf520d17801ddc33a6c20ced0ca2804252d6a48a816,PLACE,NG-PLC-000178,NGP-000178,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000178,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:57f060d136a3b6c00dad0f2a6434127b3efdb908466c928f5dd386c1f0375f69,PLACE,NG-PLC-000179,NGP-000179,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000179,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:72bf1dc8bb5c4870a0dd19611a864d5d95ce0698bc19ed389ee7ec175e5e6517,PLACE,NG-PLC-000179,NGP-000179,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000179,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:3baa232dbf8fcc1654f0ba7f8e8bf94ea989bbae90541d2711e0527a4e4b0aee,PLACE,NG-PLC-000180,NGP-000180,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000180,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:72ae3e85faac46f3b30a204bb0496678d4121c78bd94f3bbb559a0ff36e1c133,PLACE,NG-PLC-000180,NGP-000180,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000180,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:67cca1c579c73742f809ba5044bdbe6783ec67359b563bae7d28f016e0094e1b,PLACE,NG-PLC-000181,NGP-000181,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000181,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:6c1a282968f5cca398fdf886117e926abf800beaf957d110bbc91297d4e454aa,PLACE,NG-PLC-000181,NGP-000181,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000181,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:8320a95d7792ddb0b484da1775dd4d4a558997bf1217964fe04f76869941722a,PLACE,NG-PLC-000182,NGP-000182,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000182,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:dfabac96d1f76a895b39412bb364e0351c76ed90368d8e8f451b85d334668200,PLACE,NG-PLC-000182,NGP-000182,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000182,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:d598f0a1704e5c3e820c87c7555a0b3ed10bdb7840cc0f72a9e26067893829d8,PLACE,NG-PLC-000183,NGP-000183,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000183,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:fbe7b1904fc4c6d0a0ee7a26dd552a8c05181830daab01da1d54789aeb8635f0,PLACE,NG-PLC-000183,NGP-000183,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000183,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:eb609017fcc487689335447d2ab5d912da89b30403b0c560627d38eed5767928,PLACE,NG-PLC-000184,NGP-000184,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000184,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:ef66a72711483ab3cbede5b39fb1b55ff6d77ea3936987177ff167eb79c48553,PLACE,NG-PLC-000184,NGP-000184,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000184,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:858f9bc50744a2ff268a4e3771054b506169628a8681cb831edcf09b6fd9304a,PLACE,NG-PLC-000185,NGP-000185,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000185,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:4884fed7be75916b079b38682c53c77809518d10959402af6d574830223ba86e,PLACE,NG-PLC-000185,NGP-000185,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000185,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:7efc631450ec23a4d40e5abde688a6729c764dac29e7403f7bb3ce7ec4d11f67,PLACE,NG-PLC-000186,NGP-000186,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000186,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:0e189b4b4a1299076d6e2187a47a8d028bff5bcc547ba399724b8cf6e22add9c,PLACE,NG-PLC-000186,NGP-000186,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000186,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
