assignment_candidate_id,administrative_area_id,geometry_role_code,geometry_reservation_key,geometry_id,geometry_id_state,assignment_version,effective_from,effective_to,assignment_status,legalization_decision_id,runtime_effect_scope
admgeomassign:nngla:e181f85cbd7df1be21723387362708857fa1c7ffd2ea8a8c1667b018e8472211,NG-ADM-000057,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000057,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:423c4816623c540e7f45f810e78660f32d339d9427b9cd3ed5c315fbbebd128c,SHARED_REFERENCE
admgeomassign:nngla:d31fe6abd9ca862d2f330b9e051cbcf8f57db2b65f51797e4ae18d10838d3902,NG-ADM-000058,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000058,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:6c5db4150bdb063a61bc759f5b89ce38775e871f26f8a3827121f605cfc1dbcb,SHARED_REFERENCE
admgeomassign:nngla:b0392bab902e6b78eb8cc3627daca6033bf057ac1b8dd19a9bd4b0bebbc444ef,NG-ADM-000059,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000059,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:17470b626de86cd72698bae20d254bde3fe928a8591eb122f80aec5f84a131f8,SHARED_REFERENCE
admgeomassign:nngla:cda1c5c0db2dd8702ff9c520046e88f6b746c2e7dab590d208f3688064357ab1,NG-ADM-000060,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000060,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:09572e2205f1359dc18f175d09cdd3bbe65cd07a67212967a92624087b74e30c,SHARED_REFERENCE
admgeomassign:nngla:d93214f62b7e72f1353613cb04cb728510f93173111b6e59a23a9b791ceed5bc,NG-ADM-000061,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000061,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:db6d293c500a51db7ab69fcc4154c0b37bf270e611cfd737a44affbc2681ed4f,SHARED_REFERENCE
admgeomassign:nngla:197c4af657d4076a242d59ddaf750e94bf6f05ba4b4cd25dc7faf8a031a29e69,NG-ADM-000062,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000062,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:d2da5466c08569301a8e0262ee713f8499636bd5d7992b69855a754ee27e19e3,SHARED_REFERENCE
admgeomassign:nngla:911815116daaf8030785cb0f948a397329632a02f5133f0d605b51aab0c679e5,NG-ADM-000063,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000063,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:475deddf0332b2b677dcd34a7a467d39ab2071c3276970597787be048adb2997,SHARED_REFERENCE
admgeomassign:nngla:909b0b7211804c4c3d39a7cbd9ba2154878a68c139a43ac6d26d96fb1c9fcc6b,NG-ADM-000064,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000064,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:34d4208363167a3b26c56b0d15934ba1de8e1a6a97f87fdbd8dd2df7319eec58,SHARED_REFERENCE
admgeomassign:nngla:5909964950c457c873562d15818d8153ef7d4d7465806c0c555fdb1ad49a6e6a,NG-ADM-000065,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000065,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:be3f813b876419784ce9d271e384d7b5e8e5c7deea8f67265ecc5092840cdf1f,SHARED_REFERENCE
admgeomassign:nngla:37fa47ab90e28b5a0bbcc6590949828a5f9d7230266a8cb5d0b74b1f8d0db730,NG-ADM-000066,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000066,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:b21c746630d9350bbc2ddfde144ab4a149f7da6cba69ec9548b062be5add4e65,SHARED_REFERENCE
admgeomassign:nngla:555c1b80ffbcf8aaa81001be6e418db159a7630ff76dd069431002c4e6295de6,NG-ADM-000067,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000067,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:084ec6f3de29bf61f3d10d56fc3f85347dcab11a1713f60dd146126d4a4fca6f,SHARED_REFERENCE
admgeomassign:nngla:b7ccd4045c6db5977f957874ff6142258ab83cabdd751b860d35ae14351544f3,NG-ADM-000068,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000068,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:8bbe431f2465d2afdf4b20b18fad7bf3a3e790fd0e804c854514af65faef2eb6,SHARED_REFERENCE
admgeomassign:nngla:ec8caecf5dc8c423179fdd184fd4e0136d73ffb15f8aed6bbd8ecb561c88edeb,NG-ADM-000069,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000069,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:76afcebb4b4ec7379ac32093fe962ec319165b9be1709e079a65021e08a7be9b,SHARED_REFERENCE
admgeomassign:nngla:2d504fc6d011074e7901a1760cca441b3f4476f2d234080ea6c41f6a21c0f1dd,NG-ADM-000070,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000070,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:1c6afe71d375900f2992b15024d278b426b921457013357ec74bf9d6f3fe127d,SHARED_REFERENCE
admgeomassign:nngla:2b80c5f337a72936f9315fbf9bb8b37913e04d6c17bf75d64ecc48b456d6efa9,NG-ADM-000071,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000071,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:2920e856eb80a108aea7ce05ce8ab66099523fc1147f4fb7e59a328e8d604f5d,SHARED_REFERENCE
admgeomassign:nngla:7fe426b3be83a9111dbb99ee762dafee6a1a578e2124fe69ce1c66ebea5753e1,NG-ADM-000072,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000072,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:61154e48e68af8ea4854f9073b9991c62dbe2b0fdf7b81123a70c37f4a06dd4b,SHARED_REFERENCE
admgeomassign:nngla:caaa16e45d33acc772a3791dabe18ad851864dd97df9b6483089cb3cb3633a28,NG-ADM-000073,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000073,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:30ee88bc970b600a6318660b35de971555b0054c757777d845190e985903d4e0,SHARED_REFERENCE
admgeomassign:nngla:fd691b4f48abf4c8ece21ff67f0646aab1f3ff66ab468da757724264cf1f07ac,NG-ADM-000074,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000074,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:549c0ea17fda01b96a101445ca30a72bf9e2027e8b68dd4e2e2e677c15bc0e73,SHARED_REFERENCE
admgeomassign:nngla:c83a5f350ea3d4f998d921591eeb593c2c1e34a46a303dfacffe1904c0e158d2,NG-ADM-000075,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000075,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:17b8f4001f8e7926aae57c1b008aa9c98f089faede041a8c4f775d7e7370f7bc,SHARED_REFERENCE
admgeomassign:nngla:0fca71bb527a1afada05a6bba95850fc5fa157f0b4e4b7ca574e9a7b750529c4,NG-ADM-000076,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000076,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:5462c1fe716f2be16ccb8bf9d3bfb3922b13dba6c550f2b1c88412767fc7274f,SHARED_REFERENCE
admgeomassign:nngla:35a600af1e9a6096c499ee5d3e5fdb1a184ea6adc84a093a02f8473bde837abf,NG-ADM-000077,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000077,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:ca437e01a1c8ff0f0bd3c74b82a7dce1a63a2c5b14ee5cc7b5f420d4d3600107,SHARED_REFERENCE
admgeomassign:nngla:8ca7935826a5617aa629e7f3b12e4a669144b468ee1b43b7fe0fe9bbdd3339d0,NG-ADM-000078,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000078,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:ccfc74176911437f96dd06cd2f3b4973e742e0a59a8a95d08bee12d5ca138f5a,SHARED_REFERENCE
admgeomassign:nngla:40153bf2ac4ad874fe902677918b5fac8772580b5ead580f4675822c953dd3ea,NG-ADM-000079,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000079,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:d3c38cf52a59153696e723327a299d5937e82a868d714cdbd45fad64496040aa,SHARED_REFERENCE
admgeomassign:nngla:d7f379678dbd717f92ed14de445a7be3f168b7f62633b9f78c6aa75d47bbc727,NG-ADM-000080,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000080,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:079e5019699696cdb12a6978cdbd3487222ebc791c2b2d0eb7df3841766afffa,SHARED_REFERENCE
admgeomassign:nngla:d0b182b070008b4af543d495730e8dcbd6431dfdacec2f6a3b112805e3219626,NG-ADM-000081,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000081,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:443cdb26a22bc8b3a32c8f0434018c734e6a079c63b23b9dd6bd3d1854c33b4f,SHARED_REFERENCE
admgeomassign:nngla:54d9569ada2dba814bbc7a7be9212918a773930e50785b7d0dee1ada6c3dd256,NG-ADM-000082,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000082,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:ce36af99b4e138774fed1ebc4dc8db7d610e9968b50a13912e3a905d8c3d3597,SHARED_REFERENCE
admgeomassign:nngla:f5bb11aa6829d1b903192ab5f788eb9f700baf83b23ca6e5cdd1f1b556d68f1f,NG-ADM-000083,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000083,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:939ff016c1475c5e9e7b731dea89521037062c58c9d93df04b9a229b58270f9f,SHARED_REFERENCE
admgeomassign:nngla:6834b4cf07a5cfb75a8cb397238f5e891a9d14430688793db15476789735529e,NG-ADM-000084,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000084,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:ab4eb83148fe033dc178403b94bcc904b1625212364721116cdbb20823b1d204,SHARED_REFERENCE
admgeomassign:nngla:bc03fd8e65c46b05e805755cfa01588c813bc13ac75b6be878c43cb5e037d878,NG-ADM-000085,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000085,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:7524f7ab744c77bc943e3551b1e392b9585f57308a8ac4bf6e31c1ae179ff468,SHARED_REFERENCE
admgeomassign:nngla:e5ae2d4f89ddfdcae5f9eb937f954f4356ae6adb7dc6e3d14fcfa4fe3e808f69,NG-ADM-000086,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000086,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:aec84f7225eee072347cd4492f3e4330b8348ab18da652371de764a845b99a46,SHARED_REFERENCE
admgeomassign:nngla:60b845e304c58f3f33b079ee7f2fb9f9abf94d8c790344da3b3fb666ba0f4260,NG-ADM-000087,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000087,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:36aceed9bf78b91dee67288972907ad3f25dd3a64a5edc9d4e1f43a8f694bfbe,SHARED_REFERENCE
admgeomassign:nngla:7b1b2b6be90d93a7218fdde1c90142705f5eefe8e0510b4ecd0c5a96a383c1ba,NG-ADM-000088,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000088,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:9f4e80225d78e9d8bc97aef9261a890decae46bddba4ad08de6fcfb2e2c94a9d,SHARED_REFERENCE
admgeomassign:nngla:a3d9e21c3351db583f1642b11846252ad30907edeb5186927eea4a198a9ddcb8,NG-ADM-000089,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000089,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:3f47172771749e94e5246364fb68ae0718cee240584d1d74ff8489750bb8801a,SHARED_REFERENCE
admgeomassign:nngla:24ce0af8dfda33192b1b50cc6d00b76ab49a29ef905d769ec89ae16631c8c548,NG-ADM-000090,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000090,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:a8550a96ca2a85fd7038b87084f2210fc3643d01fa8b45afd6b2816a58e9af61,SHARED_REFERENCE
admgeomassign:nngla:8b35e2039edce58e1c9918084b5b1d0e6335d5bd9e619ba33a9dd19368e32cfc,NG-ADM-000091,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000091,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:77221819aa5fe92033d7b118360f34f7dfc87609d99242abd8e92b5b78696c40,SHARED_REFERENCE
admgeomassign:nngla:ba7bf589b72db4733389307f9bd549ae6dde705554895409d728ceb8400541c6,NG-ADM-000092,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000092,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:cac888e8fcc34f87f1fa17e628f77647cbc81e56f9a94122660e966f138d302c,SHARED_REFERENCE
admgeomassign:nngla:887fd6bc92443eb56efc8a841e2f700c7984a46a433263c892332f3fa8d63a0e,NG-ADM-000093,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000093,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:3c09f28a89a1c7940d4382e61953e05c6130dce4aa0c2bf382e37ce2d3a8e4c6,SHARED_REFERENCE
admgeomassign:nngla:06528356d50c7854844f342afab972ac4727f1633041d26bfcf7583810e7f8f3,NG-ADM-000094,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000094,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:7216c4bf1de708a0f232760c921ad081674cb19ccd4cdf2211ffc772dc10f8c2,SHARED_REFERENCE
admgeomassign:nngla:be90d1a2aa7268c953f933222430e091001fe794fa69982dd13de0009b60d97f,NG-ADM-000095,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000095,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:912041f099b0120e9f3e09e3fd81abfb37d26a899ea360fdc959ed250bf28745,SHARED_REFERENCE
admgeomassign:nngla:730b3ab51767fe5a48125eeb0e072925d8b5fd93a8e593cc0aad7d735c7c7320,NG-ADM-000096,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000096,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:741ebbc5ae184fd54ef746af4544ea184b5546aa3df6de5c61363034147ba21a,SHARED_REFERENCE
admgeomassign:nngla:4cb13ec8d4623c1fa16b8f1378fd457ae64e26a650a649dc1e2ba4120318fd39,NG-ADM-000097,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000097,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:da4d7d938f3536b826d51a5a41667d5b6d72a8e8e2f4c16130f4e8ef1a68a856,SHARED_REFERENCE
admgeomassign:nngla:c2f48c02d89f979fc231115c0c9411ad5857aa296e5e34a891f595662f89e42a,NG-ADM-000098,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000098,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:9c2ef0e96fe4b78d0dfee3bbce949831a7e040fcc447a28dd4c2d9fcfa707cbb,SHARED_REFERENCE
admgeomassign:nngla:47c0d2ddc99951a8b9a224f42a74f5e4b2cdd21a5ff8691ce26a66476b0bd509,NG-ADM-000099,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000099,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:f9d972e3d3e172cd99c240e1d6cfe0bf4dcd2ef3bd4cc17aeb92555c31669c6a,SHARED_REFERENCE
admgeomassign:nngla:f4ad50f62d0ef7fefd47426b3aab1321c87f2e1d81dc918357cd7b5da92bc2f0,NG-ADM-000100,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000100,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:54a60b1cee67d71272c94153cea7315ec967baff64f6f902774288c4b00e39b6,SHARED_REFERENCE
admgeomassign:nngla:5e373894491916efa3b92b56480362adc9f2fc03cdcb6d2e564a0933f12ba977,NG-ADM-000101,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000101,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:bed476ab3597a033b075c3d089c411fa4a9a342332d76e5c2008107880c25130,SHARED_REFERENCE
admgeomassign:nngla:cacacd4abc92da82b079c1d3cbf12d986f7a40e2a26eaa1aa733721ef810e7df,NG-ADM-000102,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000102,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:d38589948e5c9342400af5e8f4e16b5480504ea271994fbddfca59007f7c4083,SHARED_REFERENCE
admgeomassign:nngla:07bd6fb9a06d2082e71bd86ffcc589ed845cdadf07326cbb258bf5b8c3dba235,NG-ADM-000103,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000103,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:c85228526e232a5cccee40d369a1dcd043f74b888e68f458bec3c799abcfecdf,SHARED_REFERENCE
admgeomassign:nngla:4674ef5139fce12c54cc4783b26652838c9d1f7cc2154c594876ca16732f04dd,NG-ADM-000104,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000104,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:45d7a0f70db7a6b81b56df83a2710363c85488f44da3ecbfa6505be43ab38969,SHARED_REFERENCE
admgeomassign:nngla:156cba55d4a3f7ed1e8f2218ee11f71f44f32f33a0779b7db4695df6018949a0,NG-ADM-000105,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000105,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:7ce99cc6cf74549d2df9bbd1fc4a10882a1f0d214ac9462d686b97dee3e6787b,SHARED_REFERENCE
admgeomassign:nngla:24bf4498e237f31ac33229cfc0981a2af3a263d9cda852bb66e867ecefbaa90e,NG-ADM-000106,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000106,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:882fba7b479fa854539fc4f2c08d4b3fc3040a008f6166aa830bb48675eacf09,SHARED_REFERENCE
admgeomassign:nngla:cd3f65c2afccccb7ad125e95843b22cec4e7ad05807524632d7bc17971e5f24c,NG-ADM-000107,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000107,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:d6de64966168c06a02b8f4b91f2c854862af0bb693b69ff7c055f4ca489981af,SHARED_REFERENCE
admgeomassign:nngla:24ba902270492c5ac14d84857353b812b3ee04348b07ba447ad598ccbd1c15ed,NG-ADM-000108,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000108,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:15dd0568aea2d1f02bcc30491373337bb8445705d5757451689117c06ac45802,SHARED_REFERENCE
admgeomassign:nngla:e97f790058f012d7001ab3862e4ce191564884e84d395e54c262d190cbff5364,NG-ADM-000109,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000109,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:73166c49352a219006346545f1955cb2afc0dc54d99cbf530067a410bb709cc2,SHARED_REFERENCE
admgeomassign:nngla:e9dcbac88f6a2c97e5fe8e0e7b8912eb56c746ecf9074f66e9ba5df3855277f8,NG-ADM-000110,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000110,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:865079832f59ebd60d12131457f23a59cc8c8f2a71e71ecbbca88580c29adcfa,SHARED_REFERENCE
admgeomassign:nngla:a64beb657efc18a677a8ed1a3453dff7093dcc02c870846d5753bac8580826c9,NG-ADM-000111,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000111,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:d20f50b9acd91b990265ce506381054e5a9b0bc6851f69ceb50d95f8b0bc1485,SHARED_REFERENCE
admgeomassign:nngla:3245da9601c25d1475d9d6f52cf409ffd86f1c779171cce0a8dcbd451fc8c92b,NG-ADM-000112,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000112,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:a05a73c3af4d62b9fba3ec3cd9541edb9e4a702d71c4cf050a22b924e578b542,SHARED_REFERENCE
