subject_id,record_family,decision,reasons,map_renderable,publication_id
NG-PLC-000225,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000226,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000227,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000228,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000229,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000230,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000231,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000232,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000233,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000234,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000235,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000236,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000237,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000238,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000239,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000240,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000241,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000242,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000243,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000244,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000245,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000246,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000247,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000248,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000249,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000250,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000251,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000252,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000253,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000254,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000255,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000256,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000257,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000258,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000259,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000260,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000261,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000262,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000263,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000264,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000265,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000266,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000267,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000268,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000269,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000270,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000271,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000272,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000273,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000274,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000275,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000276,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000277,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000278,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000279,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000280,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000281,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000282,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000283,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000284,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000285,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000286,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000287,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000288,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000289,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000290,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000291,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000292,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000293,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000294,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000295,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000296,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000297,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000298,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000299,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000300,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000301,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000302,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000303,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000304,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000305,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000306,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000307,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000308,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000309,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000310,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000311,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000312,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000313,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000314,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000315,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000316,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000317,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000318,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000319,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000320,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000321,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000322,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000323,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000324,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000325,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000326,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000327,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000328,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000329,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000330,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000331,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000332,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000333,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000334,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000335,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000336,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000337,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000338,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000339,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000340,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000341,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000342,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000343,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000344,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000345,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000346,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000347,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000348,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000349,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000350,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000351,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000352,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000353,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000354,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000355,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000356,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000357,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000358,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000359,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000360,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000361,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000362,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000363,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000364,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000365,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000366,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000367,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000368,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000369,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000370,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000371,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000372,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000373,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000374,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000375,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000376,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000377,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000378,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000379,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000380,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000381,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000382,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000383,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000384,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000385,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000386,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000387,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000388,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000389,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000390,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000391,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000392,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000393,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000394,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000395,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000396,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000397,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000398,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000399,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000400,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000401,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000402,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000403,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000404,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000405,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000406,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000407,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000408,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000409,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000410,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000411,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000412,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000413,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000414,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000415,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000416,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000417,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000418,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000419,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000420,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000421,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000422,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000423,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000424,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000425,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000426,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000427,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000428,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000429,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000430,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000431,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000432,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000433,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000434,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000435,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000436,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000437,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000438,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000439,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000440,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000441,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000442,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000443,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000444,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000445,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000446,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000447,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000448,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
NG-PLC-000449,PLACE,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,false,
