name_id,canonical_name,ascii_name,name_family,derivation_type,source_record_id,source_name,source_family,transformation_rule,naming_status_code,source_basis,runtime_effect_scope,record_status
NG-NAM-SEA-000083,Bellpine Run Channel,Bellpine Run Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000157,Bellpine Run,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000084,Upper Glenvar Crossing,Upper Glenvar Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000158,Upper Glenvar,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000085,Glenvar Cedar Passage,Glenvar Cedar Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000159,Glenvar Cedar,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000086,Moorsend Barrow Channel,Moorsend Barrow Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000160,Moorsend Barrow,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000087,Moorsend Brook Crossing,Moorsend Brook Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000161,Moorsend Brook,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000088,Ferncross Wood Passage,Ferncross Wood Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000162,Ferncross Wood,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000089,Ferncross Brae Channel,Ferncross Brae Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000163,Ferncross Brae,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000090,Cloudrest Crossing,Cloudrest Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000171,Cloudrest,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000091,Alpine Lantern Passage,Alpine Lantern Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000172,Alpine Lantern,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000092,Vondara Channel,Vondara Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000173,Vondara,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000093,Greenbarrow Crossing,Greenbarrow Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000174,Greenbarrow,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000094,Kestrel Plain Passage,Kestrel Plain Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000175,Kestrel Plain,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000095,Solmere Channel,Solmere Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000176,Solmere,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000096,Vondel Crossing,Vondel Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000197,Vondel,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000097,Meadowrun Passage,Meadowrun Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000198,Meadowrun,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000098,Grainford Channel,Grainford Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000199,Grainford,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000099,Solhaven Crossing,Solhaven Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000200,Solhaven,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000100,Amberfield Passage,Amberfield Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000201,Amberfield,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000101,Kestrel Channel,Kestrel Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000202,Kestrel,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000102,Windcross Crossing,Windcross Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000203,Windcross,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000103,Talewood Passage,Talewood Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000204,Talewood,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000104,Broadacre Channel,Broadacre Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000205,Broadacre,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000105,Eastbarrow Crossing,Eastbarrow Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000206,Eastbarrow,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000106,Solvek Passage,Solvek Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000207,Solvek,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000107,Ashkar Channel,Ashkar Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000208,Ashkar,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000108,Harrowfield Crossing,Harrowfield Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000209,Harrowfield,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000109,Westervale Passage,Westervale Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000211,Westervale,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000110,Lower Vondel Channel,Lower Vondel Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000221,Lower Vondel,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000111,Vondel Fields Crossing,Vondel Fields Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000222,Vondel Fields,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000112,Upper Meadowrun Passage,Upper Meadowrun Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000223,Upper Meadowrun,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000113,Meadowrun Grove Channel,Meadowrun Grove Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000224,Meadowrun Grove,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000114,East Grainford Crossing,East Grainford Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000225,East Grainford,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000115,Grainford Farm Passage,Grainford Farm Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000226,Grainford Farm,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000116,Old Solhaven Channel,Old Solhaven Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000227,Old Solhaven,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000117,South Amberfield Crossing,South Amberfield Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000229,South Amberfield,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000118,Amberfield Plain Passage,Amberfield Plain Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000230,Amberfield Plain,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000119,Kestrel Orchard Channel,Kestrel Orchard Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000231,Kestrel Orchard,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000120,Kestrel Mill Crossing,Kestrel Mill Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000232,Kestrel Mill,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000121,North Windcross Passage,North Windcross Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000233,North Windcross,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000122,Windcross Acres Channel,Windcross Acres Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000234,Windcross Acres,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000123,Talewood Meadow Crossing,Talewood Meadow Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000235,Talewood Meadow,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000124,Talewood Gate Passage,Talewood Gate Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000236,Talewood Gate,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000125,West Broadacre Channel,West Broadacre Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000237,West Broadacre,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000126,Broadacre Granary Crossing,Broadacre Granary Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000238,Broadacre Granary,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000127,Eastbarrow Ridge Passage,Eastbarrow Ridge Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000239,Eastbarrow Ridge,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000128,Eastbarrow Silo Channel,Eastbarrow Silo Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000240,Eastbarrow Silo,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000129,Lower Solvek Crossing,Lower Solvek Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000241,Lower Solvek,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000130,Solvek Brook Passage,Solvek Brook Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000242,Solvek Brook,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000131,Ashkar Vineyard Channel,Ashkar Vineyard Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000243,Ashkar Vineyard,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000132,Ashkar Lane Crossing,Ashkar Lane Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000244,Ashkar Lane,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000133,Upper Harrowfield Passage,Upper Harrowfield Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000245,Upper Harrowfield,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000134,Harrowfield Homestead Channel,Harrowfield Homestead Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000246,Harrowfield Homestead,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000135,Cidergate Cider Field Crossing,Cidergate Cider Field Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000247,Cidergate Cider Field,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000136,Cidergate Hill Passage,Cidergate Hill Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000248,Cidergate Hill,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000137,Westervale Vale Channel,Westervale Vale Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000249,Westervale Vale,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000138,Westervale Station Crossing,Westervale Station Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000250,Westervale Station,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000139,Silvermere Passage,Silvermere Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000258,Silvermere,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000140,Nyandor Channel,Nyandor Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000259,Nyandor,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000141,Reedhaven Crossing,Reedhaven Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000260,Reedhaven,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000142,Lakemarch Passage,Lakemarch Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000261,Lakemarch,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000143,Nyarin Channel,Nyarin Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000282,Nyarin,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000144,Nyondar Crossing,Nyondar Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000283,Nyondar,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000145,Nyavora Passage,Nyavora Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000284,Nyavora,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000146,Osprey Bend Channel,Osprey Bend Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000285,Osprey Bend,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000147,Pelican Reach Crossing,Pelican Reach Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000286,Pelican Reach,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000148,Fenmere Passage,Fenmere Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000287,Fenmere,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000149,Lotus Ford Channel,Lotus Ford Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000288,Lotus Ford,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000150,Rivermist Crossing,Rivermist Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000289,Rivermist,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000151,Heronfall Passage,Heronfall Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000290,Heronfall,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000152,Delftwater Channel,Delftwater Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000291,Delftwater,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000153,Bluehaven Crossing,Bluehaven Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000292,Bluehaven,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000154,Lowwater Passage,Lowwater Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000293,Lowwater,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000155,Canalford Channel,Canalford Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000294,Canalford,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000156,Brinewell Crossing,Brinewell Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000295,Brinewell,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000157,Willow Quay Passage,Willow Quay Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000296,Willow Quay,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000158,Upper Nyarin Channel,Upper Nyarin Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000306,Upper Nyarin,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000159,Nyarin Landing Crossing,Nyarin Landing Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000307,Nyarin Landing,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000160,Lower Nyondar Passage,Lower Nyondar Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000308,Lower Nyondar,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000161,Nyondar Reed Channel,Nyondar Reed Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000309,Nyondar Reed,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000162,Old Nyavora Crossing,Old Nyavora Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000310,Old Nyavora,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000163,Nyavora Bank Passage,Nyavora Bank Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000311,Nyavora Bank,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000164,East Osprey Bend Channel,East Osprey Bend Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000312,East Osprey Bend,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
